question_id,evaluation_group,category,question,expected_criteria,common_failures,model,status,latency_seconds,response,error,thinking_removed,assistant_score_1_5,assistant_notes,manual_correct,manual_score_1_5,manual_notes
ambigua_familia_ciudad,ambigua,recomendacion,"Somos una familia y queremos movernos por la ciudad, cual nos sirve?",Debe considerar cantidad de personas. | Puede orientar a TITO por capacidad de pasajeros si corresponde. | Debe pedir mas datos si la cantidad de integrantes o trayectos no alcanza.,Responde con todos los modelos sin criterio. | No pregunta cantidad de personas. | Inventa datos.,qwen3.5:latest,ok,7.85,"¡Qué buena iniciativa! Para una familia que se mueve por la ciudad, los vehículos eléctricos de CORADIR son ideales porque son compactos, económicos y muy prácticos. 🚗💨

Tenemos dos modelos perfectos pensados para familias urbanas:
TITO S2-300: Es nuestro hito histórico. Tiene 4 plazas, espacio amplio para carga y es súper ágil en el tráfico. Ideal si buscan algo sencillo y funcional.
TITO S5-300: Es la evolución del S2. Tiene 5 puertas, lo que facilita mucho subir y bajar a los niños o la compra, y mantiene la misma autonomía de 300 km y potencia de 4.5 KW.

Ambos tienen batería de Litio LFP (21kWh), carga en enchufe 220V y hasta 8 horas de recarga completa. ¡Son 100% eléctricos! ⚡

¿Te gustaría saber más sobre el aire acondicionado o los colores disponibles? También podemos ayudarte a encontrar la agencia más cercana a tu domicilio para que los probés. 🎨📍",,False,4,"Pide o incluye aclaracion, pero falta informacion del dominio.",,,
ambigua_familia_ciudad,ambigua,recomendacion,"Somos una familia y queremos movernos por la ciudad, cual nos sirve?",Debe considerar cantidad de personas. | Puede orientar a TITO por capacidad de pasajeros si corresponde. | Debe pedir mas datos si la cantidad de integrantes o trayectos no alcanza.,Responde con todos los modelos sin criterio. | No pregunta cantidad de personas. | Inventa datos.,gemma4:e4b,ok,3.13,"¡Hola! 👋 ¡Qué bueno que estén pensando en moverse con vehículos eléctricos! Son un golazo para la ciudad, ¡te lo aseguro! ⚡️

Para una familia que se va a mover por la ciudad, tenemos varias opciones geniales de CORADIR Movilidad Eléctrica. Dependiendo de cuántos sean y qué tanto espacio necesiten, podríamos ver si les sirve el TITO, el TITA, el TITA CUADRILLA, el BARRE-TITA o el CHIKI.

¿Me cuentan cuántos son en la familia y si necesitan mucho espacio de carga o si prefieren algo más compacto? Así les puedo dar una idea más precisa de cuál les va a venir mejor. 😊",,False,4,"Pide o incluye aclaracion, pero falta informacion del dominio.",,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,gemma3:270m,empty,1.54,,Respuesta vacia del modelo.,False,1,No evaluable: empty. Respuesta vacia del modelo.,,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,granite4:350m,ok,0.27,"No, nuestros vehículos pueden cargarse desde un enchufe doméstico convencional de 220V. Para los modelos de mayor autonomía (300 km), se recomienda un tomacorriente de 20A.",,False,4,"Pide o incluye aclaracion, pero falta informacion del dominio.",,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,lfm2.5-thinking:1.2b,thinking_only,1.45,,El modelo devolvio solo razonamiento thinking y no una respuesta final.,True,1,No evaluable: thinking_only. El modelo devolvio solo razonamiento thinking y no una respuesta final.,,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,qwen3.5:0.8b,ok,2.1,"¡Hola! Entiendo perfectamente que buscas algo para un predio grande. Para un espacio tan amplio, la clave es la eficiencia y la capacidad de uso.

En el mundo de la movilidad eléctrica, hay varias opciones que se adaptan perfectamente a grandes superficies:
Vehículos de carga (Carga de carga):
TITO: Ideal para grandes áreas si necesitas un espacio flexible para cargar múltiples vehículos.
TITA: Muy popular por su capacidad de carga y su diseño compacto.
TITA CUADRILLA: Excelente para espacios muy grandes, con capacidad de carga de hasta 4 vehículos.
BARRE-TITA: Muy eficiente para grandes superficies.
CHIKI: Muy compacto y eficiente para grandes áreas.
Vehículos de transporte (Transporte de carga):
TITA: Perfecto para mover cargas grandes entre diferentes zonas del predio.
TITA CUADRILLA: Ideal si necesitas mover varios vehículos de carga en un solo lugar.
TITO: Muy versátil para diferentes tipos de carga.
Vehículos de carga (Carga de carga):
TITA",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,deepseek-r1:1.5b,ok,0.53,"No puedo proporcionar información específica sobre productos específicos, pero puedo ayudarte con preguntas relacionadas con la empresa CORADIR MOVILidad Eléctrica. ¿Podrías proporcionar más detalles o describir el tipo de pregunta que tienes en mente?",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,llama3.2:3b,ok,1.98,"Tenemos varias opciones de vehículos eléctricos que podrían ser adecuadas para tu uso en un predio grande. 

El TITA S2 300 AA es una excelente opción, ya que tiene una autonomía de hasta 300 km y puede transportar carga pesada. Además, su furgón refrigerado te permite llevar alimentos frescos a cualquier lugar del predio.

Otra opción podría ser el TITO S3 400, que también ofrece una gran autonomía y capacidad de carga. Su diseño es ideal para transportar equipos o herramientas pesadas en un predio grande.

Ambos vehículos son ideales para tu uso y ofrecen una excelente relación calidad-precio. ¿Te gustaría saber más sobre cualquiera de ellos?",,False,4,"Pide o incluye aclaracion, pero falta informacion del dominio.",,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,granite4.1:3b,ok,2.28,"En CORADIR tenemos varias opciones ideales para trabajos en predios grandes. Podemos considerar el TITA S2 300 AA, que cuenta con una autonomía de hasta 300 km y es perfecto para cubrir distancias extensas. Además, si necesitas capacidad extra para transportar mercancías o equipamiento, también ofrecemos la opción de combinarlo con un furgón refrigerado, lo cual te permitirá trabajar en condiciones especiales y con mayor versatilidad. El precio total incluyendo el furgón refrigerado es de USD 23.632,00 (USD 17.731,25 por el TITA S2 300 AA más USD 5.900 por el accesorio). Recuerda que tenemos garantía de un año y la posibilidad de extenderla hasta tres años para mayor tranquilidad en tu trabajo. ¿Te gustaría más detalles sobre alguna de estas opciones?",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,nemotron-3-nano:4b,ok,1.58,"Para un predio grande, te recomiendo el TITO, que ofrece una autonomía de 300 km y es ideal para recorridos largos. Si necesitas refrigeración, el TITA S2 300 AA con furgón refrigerado está disponible por USD 23.632,00, incluyendo el accesorio. ¿Te interesa alguno en particular?",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,qwen3.5:4b,ok,3.68,"¡Hola! Qué buena pregunta, porque para trabajar en un predio grande necesitás un vehículo que te acompañe todo el día sin que te preocupes por la batería.

Tenemos la opción perfecta para eso: el TITA S2 300 AA. Este modelo tiene una autonomía impresionante de 300 kilómetros, lo que significa que podés recorrer todo el predio, hacer varias paradas para trabajar o cargar materiales y volver a casa sin tener que preocuparte por recargarlo constantemente. Además, su capacidad de carga es muy generosa, ideal para llevar herramientas, equipos o materiales pesados.

Si querés ver cómo se ve el TITA S2 en acción o más detalles técnicos, podés visitarnos en la sección de vehículos de nuestro sitio web: https://movilidad.coradir.com.ar/

¿Te gustaría que te cuente más sobre la capacidad de carga o la facilidad de carga de este modelo?",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,qwen3.5:latest,ok,7.46,"¡Hola! Qué buena pregunta. Para trabajar en un predio grande, tenemos opciones excelentes diseñadas para agilidad y resistencia.

Si buscás autonomía para recorrer grandes distancias sin preocuparte por la carga, te recomiendo los modelos TITA o TITA S2 300 AA, que ofrecen hasta 300 km de autonomía. Son ideales para tareas de reparto o recorridos largos dentro del predio.

Si necesitás transportar carga refrigerada, por ejemplo, para productos perecederos, el modelo TITA S2 300 AA con Furgón Refrigerado es una opción fantástica. Este vehículo combina la autonomía necesaria con la capacidad de mantener la temperatura de la carga.

Para tareas de limpieza o mantenimiento en espacios abiertos, el BARRE-TITA es súper útil por su capacidad de carga y maniobrabilidad. Y si necesitás algo más compacto para espacios reducidos, el CHIKI es muy ágil.

¿Te gustaría que te cuente más detalles sobre alguno de estos modelos en particular? Por ejemplo, si te interesa el TITA para carga pesada o el BARRE-TITA para limpieza. También podés ver todas las especificaciones técnicas y precios actualizados en nuestra web: https://movilidad.coradir.com.ar/",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_campo_trabajo,ambigua,recomendacion,"Necesito algo para trabajar en un predio grande, que opcion tienen?","Debe distinguir si necesita traslado, carga o barrido/limpieza. | Puede mencionar TITA para carga o BARRE-TITA para barrido segun necesidad. | Debe pedir aclaracion si la tarea no esta clara.",Elige un modelo sin entender tarea. | No menciona BARRE-TITA cuando puede aplicar. | Inventa uso rural.,gemma4:e4b,ok,2.06,"¡Hola! 👋 Contame un poco más sobre ese predio grande, ¿qué tipo de trabajo vas a hacer ahí? Así te puedo dar una mano con las mejores opciones de CORADIR Movilidad Eléctrica. 😊

Generalmente, para espacios grandes, tenemos modelos súper resistentes y con buena autonomía. ¿Te interesaría saber más sobre el TITO, el TITA, o quizás alguno de los otros modelos como el TITA CUADRILLA o el BARRE-TITA? ¡Acá en movilidad eléctrica tenemos algo para casi cualquier necesidad! ✨",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,gemma3:270m,empty,1.5,,Respuesta vacia del modelo.,False,1,No evaluable: empty. Respuesta vacia del modelo.,,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,granite4:350m,ok,0.27,"No, nuestros vehículos pueden cargarse desde un enchufe doméstico convencional de 220V. Para los modelos de mayor autonomía (300 km), se recomienda un tomacorriente de 20A.",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,lfm2.5-thinking:1.2b,thinking_only,1.44,,El modelo devolvio solo razonamiento thinking y no una respuesta final.,True,1,No evaluable: thinking_only. El modelo devolvio solo razonamiento thinking y no una respuesta final.,,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,qwen3.5:0.8b,ok,1.09,"Sí, puedes cargar tu vehículo en tu casa. Nuestros vehículos eléctricos de Coradir están diseñados para ser convenientes y fáciles de usar, permitiendo que los usuarios recarguen su batería desde un enchufe doméstico convencional de 220V.

Sin embargo, si tu vehículo es de mayor autonomía (como los modelos de 300 km), es recomendable utilizar un tomacorriente de 20A para asegurar una carga más rápida y eficiente.

¿Te gustaría que te explique más sobre cómo funciona la carga o te gustaría saber qué modelos de vehículos eléctricos de Coradir tienes disponibles?",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,deepseek-r1:1.5b,ok,0.43,"Puedes cargar tu vehículo eléctrico en tu casa si es posible. No es necesario esperar a que la batería se agoten. Si no tienes una instalación especial, te recomiendo que use el enfoque más sencillo y simplifyérticamente.",,False,4,"Pide o incluye aclaracion, pero falta informacion del dominio.",,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,llama3.2:3b,ok,0.36,"No, nuestros vehículos pueden cargarse desde un enchufe doméstico convencional de 220V.",,False,4,"Pide o incluye aclaracion, pero falta informacion del dominio.",,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,granite4.1:3b,ok,0.56,"No, nuestros vehículos eléctricos pueden cargarse desde un enchufe doméstico convencional de 220V. No es necesario comprar nada adicional para poder cargarlos en tu casa.",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,nemotron-3-nano:4b,ok,1.48,"Sí, lo puedes cargar en tu casa sin necesidad de comprar algo aparte. Nuestros vehículos pueden cargarse desde un enchufe doméstico convencional de 220V. Para los modelos de mayor autonomía, como el TITO o el TITA CUADRILLA, se recomienda un tomacorriente de 20A. 😊",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,qwen3.5:4b,ok,4.52,"¡Hola! Qué buena pregunta, porque la gran noticia es que ¡no necesitás comprar nada aparte! 🎉

Nuestros vehículos eléctricos son súper prácticos porque se cargan directamente desde un enchufe doméstico convencional de 220V que ya tenés en casa. ¡Es como cargar un celular, pero para un viaje largo! 🚗⚡

Si querés aprovechar al máximo la autonomía de los modelos más grandes (los que van hasta 300 km), solo necesitás un tomacorriente de 20A, que también se puede conseguir fácilmente en el mercado.

En cuanto al tiempo, normalmente les toma entre 7 y 8 horas cargarlos completamente en un enchufe normal, pero si usás nuestra tecnología de carga rápida, ¡se reduce a solo unas 2 horas! Así que podés cargarlos mientras ves la serie favorita o preparás la cena. 🍽️📺

¿Te gustaría ver algún modelo en particular para ver qué tan cómodo es para vos? Tenemos el TITO, la TITA, la TITA CUADRILLA, el BARRE-TITA o el CHIKI, ¡cada uno con su estilo único!",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,qwen3.5:latest,ok,4.81,"¡Hola! ¡Qué buena pregunta! La buena noticia es que podés cargar tu vehículo eléctrico directamente en tu casa sin necesidad de comprar nada aparte. Nuestros vehículos están diseñados para conectarse a un enchufe doméstico convencional de 220V.

Si tenés un modelo con mayor autonomía (300 km), te recomendamos usar un tomacorriente de 20A para una carga más eficiente, pero en general, no necesitás instalaciones especiales ni equipos costosos. Además, podés realizar cargas parciales, así que no tenés que esperar a que la batería se agote para recargarla.

¿Te gustaría saber más sobre los modelos TITO, TITA, TITA CUADRILLA, BARRE-TITA o CHIKI? ¡Son opciones increíbles para tu movilidad!",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_carga_domestica,ambigua,carga,Lo puedo cargar en mi casa o necesito comprar algo aparte?,Debe explicar carga domestica 220V. | Debe mencionar recomendacion de tomacorriente de 20A para mayor autonomia si corresponde. | Debe evitar vender ECOCARGA como requisito obligatorio.,Dice que requiere estacion especial. | No contesta si puede cargar en casa. | Confunde ECOCARGA con cargador domestico.,gemma4:e4b,ok,2.45,"¡Hola! 👋 Me alegra que te interese la movilidad eléctrica de CORADIR.

Te cuento que no necesitás comprar nada aparte para cargar los vehículos en casa. ¡Pueden cargarse desde un enchufe doméstico convencional de 220V! 🏡

Ojo, si el modelo que te interesa tiene una autonomía más grande (de esos de 300 km), sí te recomendamos usar un tomacorriente de 20A para que sea más eficiente.

¿Te gustaría saber algo más sobre la carga o quizás te interesa alguno de nuestros modelos, como el TITO o el TITA? ¡Acá te cuento un montón de cosas copadas! 😊",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,gemma3:270m,ok,8.0,"¡Hola! Soy Cora, tu asistente virtual especializado en CORADIR MOVILIDAD ELÉCTRICA. Estoy aquí para ayudarte a encontrar los vehículos eléctricos de CORADIR que mejor se adapten a tus necesidades.",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,granite4:350m,ok,0.39,"No tengo información específica sobre agencias locales que estén disponibles para comprar vehículos eléctricos Coradir. Para obtener más detalles, recomendaría visitar nuestra página de agencias o contactar a nuestros servicios técnicos (0266) 5264805.",,False,2,Respuesta ambigua con posible error: rechazo de una pregunta del dominio,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,lfm2.5-thinking:1.2b,thinking_only,1.52,,El modelo devolvio solo razonamiento thinking y no una respuesta final.,True,1,No evaluable: thinking_only. El modelo devolvio solo razonamiento thinking y no una respuesta final.,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,qwen3.5:0.8b,ok,1.1,"¡Claro que sí! Como no tengo acceso directo a tu ubicación exacta, te recomiendo visitar nuestro sitio web de movilidad en la sección de agencias oficiales: https://movilidad.coradir.com.ar/agencias/. Allí podrás ver la lista completa de nuestras distribuidoras en todo el país y contactarte directamente por WhatsApp o llamar al 0266 5264805 para confirmar si tienes una oficina cercana a tu ubicación.",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,deepseek-r1:1.5b,ok,0.53,"No tengo información específica sobre las agencias cercanas a mio. Si necesitas comprar un vehículo eléctrico Coradir,建议访问我们的 website web para obtener información detallada sobre nuestras agencias de servicio y vendedores.",,False,2,Respuesta ambigua con posible error: rechazo de una pregunta del dominio,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,llama3.2:3b,ok,0.93,Puedes encontrar la agencia más cercana a tu ubicación en nuestro sitio web de movilidad: https://movilidad.coradir.com.ar/agencias/. Allí podrás buscar por ciudad y provincia para encontrar la agencia más cercana.,,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,granite4.1:3b,ok,1.42,"Claro! La agencia más cercana a usted está ubicada en Bartolomé Mitre 701, Caba, Caba, en la Ciudad de Buenos Aires. Puede visitarla para conocer todos los detalles y modelos disponibles de nuestros vehículos eléctricos TITO, TITA, TITA CUADRILLA, BARRE-TITA y CHIKI. ¡Esperamos que pueda asistir pronto!",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,nemotron-3-nano:4b,ok,1.65,"Sí, hay agencias de Coradir Movilidad Eléctrica en todo el país. Si me dices tu ciudad o dirección, puedo ayudarte a encontrar la más cercana. También puedes consultar la lista completa en https://movilidad.coradir.com.ar/agencias/",,False,2,Respuesta pobre para consulta ambigua.,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,qwen3.5:4b,ok,3.49,"¡Hola! Claro que sí, tenés muchas opciones para comprar un vehículo eléctrico Coradir cerca de vos.

Para saber exactamente dónde está la agencia más cercana a tu domicilio, podés ingresar a la sección de Agencias en nuestro sitio web oficial de movilidad: https://movilidad.coradir.com.ar/agencias/

Allí podés filtrar por tu ciudad o provincia y ver los datos completos de cada punto de venta, como por ejemplo las agencias en Buenos Aires, Santa Fe o cualquier otra zona del país.

¿Te gustaría que te ayude a buscar algún modelo en específico, como el TITO, TITA o TITA CUADRILLA? ¡Tenés muchas opciones para elegir!",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,qwen3.5:latest,ok,5.61,"¡Hola! Claro que sí, tenemos agencias oficiales distribuidas por todo el país para que puedas probar nuestros vehículos eléctricos sin problemas. 🚗⚡

Para encontrar la agencia más cercana a tu ubicación, te recomiendo visitar nuestra sección de agencias en el sitio web: https://movilidad.coradir.com.ar/agencias/

Allí podrás ver la lista completa con las direcciones y ciudades donde operamos. Si estás en la zona de Buenos Aires, también podés visitarnos en nuestro Showroom en Bartolomé Mitre 701, CABA.

¿Te gustaría que te ayude a buscar alguna información específica sobre los modelos TITO, TITA, TITA CUADRILLA, BARRE-TITA o CHIKI? ¡Son vehículos increíbles y muy prácticos! 😊",,False,5,Maneja la ambiguedad con aclaraciones y criterio.,,,
ambigua_agencia_cerca,ambigua,agencias,Hay alguna agencia cerca mio?,Debe pedir ubicacion o provincia. | Debe no inventar agencia sin saber donde esta el usuario. | Puede indicar que hay agencias oficiales y ofrecer buscar por provincia.,Inventa una agencia. | Da San Luis por defecto. | No pide dato faltante.,gemma4:e4b,ok,1.54,"Para poder ayudarte con eso, ¿me podrías decir en qué zona o ciudad te encontrás? 😊

Si estás buscando información sobre agencias oficiales de CORADIR Movilidad Eléctrica, podés consultar la lista completa en nuestro sitio web. ¡Así te orientamos mejor! 😉",,False,2,Respuesta pobre para consulta ambigua.,,,
